prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JADDTZ01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16296804,isolate: MG25_003,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",5126380,308,4942,Yes,0,0,0,No,,,2021-01-08T00:00:00Z,2021-01-08T00:00:00Z
JADDUA01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16296805,isolate: MG15_019,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4662230,1020,4896,Yes,0,0,0,No,,,2021-01-08T00:00:00Z,2021-01-08T00:00:00Z
JADDUB01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16296806,isolate: MG19_005,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4808941,1019,5043,Yes,0,0,0,No,,,2021-01-08T00:00:00Z,2021-01-08T00:00:00Z
JAESGZ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Typhimurium,PRJNA669441,SAMN17359261,strain: D6-10116,"host: Homo sapiens,isolation_source: Human stool",5431922,17,5108,Yes,0,0,0,No,,,2021-01-24T00:00:00Z,2021-01-24T00:00:00Z
JAEPDT01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453473,isolate: MG15_014_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4219944,602,4228,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPDU01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453474,isolate: MG15_016_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4554119,773,4598,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPDV01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453475,isolate: MG15_020_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",3416078,321,3336,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPDW01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453476,isolate: MG19_004_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",5024254,770,5165,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPDX01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453477,isolate: MG19_004_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4694412,541,4687,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPDY01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453478,isolate: MG19_004_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",3232305,251,3112,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPDZ01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453479,isolate: MG23_008_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4600803,204,4372,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEA01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453480,isolate: MG23_010_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4666624,294,4461,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEB01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453481,isolate: MG23_010_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4588026,237,4351,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEC01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453482,isolate: MG24_001_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",3333508,681,3503,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPED01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453483,isolate: MG24_001_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",2544500,661,2836,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEE01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453484,isolate: MG24_001_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",1984847,216,1950,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEF01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453485,isolate: MG25_001_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",8630187,422,7703,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEG01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453486,isolate: MG25_002_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",5024864,139,4767,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEH01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453487,isolate: MG25_003_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",5039585,173,4805,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEI01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453488,isolate: MG31_001_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",3864962,1564,4662,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEJ01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453489,isolate: MG31_001_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",2491267,627,2770,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEK01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453490,isolate: MG31_001_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",881052,111,923,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEL01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453491,isolate: MG32_001_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4915272,670,4878,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEM01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453492,isolate: MG32_001_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4628767,466,4532,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEN01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453493,isolate: MG32_001_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",3989824,271,3856,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEO01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453494,isolate: MG6_009_5000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4437750,139,4125,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEP01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453495,isolate: MG6_011_2000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4533989,168,4240,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
JAEPEQ01,WGS,,BCT,Escherichia coli,PRJNA486009,SAMN16453496,isolate: MG6_012_1000,"host: Homo sapiens,isolation_source: human stool,metagenome_source: human gut metagenome",4640491,218,4346,Yes,0,0,0,No,,,2021-01-21T00:00:00Z,2021-01-21T00:00:00Z
NZ_AWGG01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Namur str. 05-2929,PRJNA224116,SAMN02206457,strain: 05-2929,"host: Homo sapiens,isolation_source: Human stool",0,0,0,No,0,0,0,No,NZ_KK082444-NZ_KK082464,,2021-06-17T00:00:00Z,2014-09-16T00:00:00Z
NZ_CZLL01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904398,strain: 2511STDY5462406,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,86,4861,5169321,Yes,NZ_CZLL01000001-NZ_CZLL01000086,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLN01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904399,strain: 2511STDY5462410,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,70,4706,5020379,Yes,NZ_CZLN01000001-NZ_CZLN01000070,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLO01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336257,strain: 2511STDY5712410,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,66,4781,5098879,Yes,NZ_CZLO01000001-NZ_CZLO01000066,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLQ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904387,strain: 2511STDY5462397,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,81,4840,5165454,Yes,NZ_CZLQ01000001-NZ_CZLQ01000081,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLS01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904378,strain: 2511STDY5462387,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,70,4657,4988511,Yes,NZ_CZLS01000001-NZ_CZLS01000070,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLU01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904384,strain: 2511STDY5462399,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,74,4752,5066549,Yes,NZ_CZLU01000001-NZ_CZLU01000074,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLV01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904393,strain: 2511STDY5462403,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,92,4730,5045229,Yes,NZ_CZLV01000001-NZ_CZLV01000092,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZLY01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904388,strain: 2511STDY5462401,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,74,4763,5058896,Yes,NZ_CZLY01000001-NZ_CZLY01000074,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMA01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336258,strain: 2511STDY5712411,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,57,4489,4841149,Yes,NZ_CZMA01000001-NZ_CZMA01000057,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMD01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904389,strain: 2511STDY5462396,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,76,4754,5052882,Yes,NZ_CZMD01000001-NZ_CZMD01000076,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZME01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904395,strain: 2511STDY5462408,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,87,4770,5064218,Yes,NZ_CZME01000001-NZ_CZME01000087,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMF01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904386,strain: 2511STDY5462398,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,86,4858,5161880,Yes,NZ_CZMF01000001-NZ_CZMF01000086,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMG01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336259,strain: 2511STDY5712412,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,60,4672,5001905,Yes,NZ_CZMG01000001-NZ_CZMG01000060,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMM01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904385,strain: 2511STDY5462400,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,78,4696,5012030,Yes,NZ_CZMM01000001-NZ_CZMM01000078,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMO01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904390,strain: 2511STDY5462402,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,74,4703,5029157,Yes,NZ_CZMO01000001-NZ_CZMO01000074,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMQ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904397,strain: 2511STDY5462404,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,54,4592,4934937,Yes,NZ_CZMQ01000001-NZ_CZMQ01000054,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMR01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904391,strain: 2511STDY5462395,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,80,4820,5135834,Yes,NZ_CZMR01000001-NZ_CZMR01000080,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMT01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904396,strain: 2511STDY5462409,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,92,4853,5166931,Yes,NZ_CZMT01000001-NZ_CZMT01000092,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMV01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904402,strain: 2511STDY5462412,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,72,4684,5005406,Yes,NZ_CZMV01000001-NZ_CZMV01000072,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMY01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336256,strain: 2511STDY5712409,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,75,4588,4954924,Yes,NZ_CZMY01000001-NZ_CZMY01000075,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZMZ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336260,strain: 2511STDY5712413,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,87,4636,4991840,Yes,NZ_CZMZ01000001-NZ_CZMZ01000087,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNA01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904392,strain: 2511STDY5462407,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,75,4688,5014284,Yes,NZ_CZNA01000001-NZ_CZNA01000075,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNB01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336255,strain: 2511STDY5712408,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,69,4702,5044894,Yes,NZ_CZNB01000001-NZ_CZNB01000069,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNC01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904394,strain: 2511STDY5462405,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,85,4677,5015618,Yes,NZ_CZNC01000001-NZ_CZNC01000085,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZND01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904404,strain: 2511STDY5462416,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,65,4771,5085083,Yes,NZ_CZND01000001-NZ_CZND01000065,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNE01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904405,strain: 2511STDY5462415,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,73,4695,5010158,Yes,NZ_CZNE01000001-NZ_CZNE01000073,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNF01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904407,strain: 2511STDY5462417,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,101,4885,5197912,Yes,NZ_CZNF01000001-NZ_CZNF01000101,,2021-06-26T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNG01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904409,strain: 2511STDY5462418,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,69,4730,5039988,Yes,NZ_CZNG01000001-NZ_CZNG01000069,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNH01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904379,strain: 2511STDY5462390,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,75,4738,5042617,Yes,NZ_CZNH01000001-NZ_CZNH01000075,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNI01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904382,strain: 2511STDY5462393,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,77,4744,5044982,Yes,NZ_CZNI01000001-NZ_CZNI01000077,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNJ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904383,strain: 2511STDY5462394,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,75,4678,4998331,Yes,NZ_CZNJ01000001-NZ_CZNJ01000075,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNK01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904380,strain: 2511STDY5462391,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,67,4765,5087212,Yes,NZ_CZNK01000001-NZ_CZNK01000067,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNL01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904376,strain: 2511STDY5462389,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,73,4735,5003613,Yes,NZ_CZNL01000001-NZ_CZNL01000073,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNM01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904406,strain: 2511STDY5462419,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,79,4834,5160889,Yes,NZ_CZNM01000001-NZ_CZNM01000079,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNN01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA1904381,strain: 2511STDY5462392,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,70,4625,4939069,Yes,NZ_CZNN01000001-NZ_CZNN01000070,,2021-06-26T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNO01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336250,strain: 2511STDY5712403,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,55,4679,5007607,Yes,NZ_CZNO01000001-NZ_CZNO01000055,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNP01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336276,strain: 2511STDY5712429,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,59,4775,5101214,Yes,NZ_CZNP01000001-NZ_CZNP01000059,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNQ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336246,strain: 2511STDY5712399,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,83,4756,5090761,Yes,NZ_CZNQ01000001-NZ_CZNQ01000083,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNS01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336236,strain: 2511STDY5712389,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,62,4701,5005467,Yes,NZ_CZNS01000001-NZ_CZNS01000062,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNT01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336264,strain: 2511STDY5712417,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,55,4555,4915900,Yes,NZ_CZNT01000001-NZ_CZNT01000055,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNU01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336248,strain: 2511STDY5712401,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,50,4564,4921713,Yes,NZ_CZNU01000001-NZ_CZNU01000050,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNV01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336239,strain: 2511STDY5712392,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,59,4519,4875246,Yes,NZ_CZNV01000001-NZ_CZNV01000059,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNY01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336263,strain: 2511STDY5712416,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,50,4582,4924337,Yes,NZ_CZNY01000001-NZ_CZNY01000050,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZNZ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336253,strain: 2511STDY5712406,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,54,4631,4965443,Yes,NZ_CZNZ01000001-NZ_CZNZ01000054,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOB01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336252,strain: 2511STDY5712405,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,50,4623,4962601,Yes,NZ_CZOB01000001-NZ_CZOB01000050,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOC01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336275,strain: 2511STDY5712428,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,81,4678,5023404,Yes,NZ_CZOC01000001-NZ_CZOC01000081,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOD01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336261,strain: 2511STDY5712414,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,79,4716,5042864,Yes,NZ_CZOD01000001-NZ_CZOD01000079,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOF01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336245,strain: 2511STDY5712398,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,88,4709,5052883,Yes,NZ_CZOF01000001-NZ_CZOF01000088,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOG01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336266,strain: 2511STDY5712419,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,76,4715,5042706,Yes,NZ_CZOG01000001-NZ_CZOG01000076,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOH01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336249,strain: 2511STDY5712402,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,57,4620,4960208,Yes,NZ_CZOH01000001-NZ_CZOH01000057,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOI01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336238,strain: 2511STDY5712391,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,69,4509,4842349,Yes,NZ_CZOI01000001-NZ_CZOI01000069,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOJ01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336243,strain: 2511STDY5712396,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,67,4703,5020258,Yes,NZ_CZOJ01000001-NZ_CZOJ01000067,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOK01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336277,strain: 2511STDY5712430,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,67,4719,5038836,Yes,NZ_CZOK01000001-NZ_CZOK01000067,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZOL01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336272,strain: 2511STDY5712425,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,83,4629,4978574,Yes,NZ_CZOL01000001-NZ_CZOL01000083,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
NZ_CZON01,WGS,,BCT,Salmonella enterica subsp. enterica serovar Weltevreden,PRJNA224116,SAMEA2336234,strain: 2511STDY5712387,"host: Homo sapiens,isolation_source: Human Stool",0,0,0,No,63,4682,5011241,Yes,NZ_CZON01000001-NZ_CZON01000063,,2021-06-25T00:00:00Z,2015-11-10T00:00:00Z
