prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
NZ_QNWE01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579919,strain: ZR66,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_QNWE01000001-NZ_QNWE01000082,,2021-06-27T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWF01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579953,strain: ZR82,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_QNWF01000001-NZ_QNWF01000108,,2021-06-27T00:00:00Z,2018-09-25T00:00:00Z
NZ_QNWG01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579761,strain: 16,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848363-NZ_KZ848363,NZ_QNWG01000001-NZ_QNWG01000006,NZ_QNWG01000009-NZ_QNWG01000063",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWH01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579762,strain: 23,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848360-NZ_KZ848362,NZ_QNWH01000001-NZ_QNWH01000003,NZ_QNWH01000006-NZ_QNWH01000009,NZ_QNWH01000012-NZ_QNWH01000049,NZ_QNWH01000052-NZ_QNWH01000061",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWI01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579763,strain: 28,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848367-NZ_KZ848367,NZ_QNWI01000001-NZ_QNWI01000029,NZ_QNWI01000032-NZ_QNWI01000053",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWJ01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579764,strain: 29,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848364-NZ_KZ848366,NZ_QNWJ01000001-NZ_QNWJ01000005,NZ_QNWJ01000008-NZ_QNWJ01000024,NZ_QNWJ01000027-NZ_QNWJ01000048,NZ_QNWJ01000051-NZ_QNWJ01000062",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWK01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579766,strain: 38,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848368-NZ_KZ848370,NZ_QNWK01000001-NZ_QNWK01000002,NZ_QNWK01000005-NZ_QNWK01000010,NZ_QNWK01000013-NZ_QNWK01000050,NZ_QNWK01000053-NZ_QNWK01000066",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWL01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579798,strain: 50,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848371-NZ_KZ848371,NZ_QNWL01000001-NZ_QNWL01000001,NZ_QNWL01000004-NZ_QNWL01000062",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWM01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579856,strain: 5,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848374-NZ_KZ848376,NZ_QNWM01000001-NZ_QNWM01000072,NZ_QNWM01000075-NZ_QNWM01000091,NZ_QNWM01000094-NZ_QNWM01000096,NZ_QNWM01000099-NZ_QNWM01000303",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWN01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579877,strain: 6,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848372-NZ_KZ848373,NZ_QNWN01000001-NZ_QNWN01000002,NZ_QNWN01000005-NZ_QNWN01000014,NZ_QNWN01000017-NZ_QNWN01000063",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWO01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579887,strain: 7,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848377-NZ_KZ848380,NZ_QNWO01000001-NZ_QNWO01000002,NZ_QNWO01000005-NZ_QNWO01000006,NZ_QNWO01000009-NZ_QNWO01000010,NZ_QNWO01000013-NZ_QNWO01000056,NZ_QNWO01000059-NZ_QNWO01000062",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWP01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579888,strain: GZ12,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848385-NZ_KZ848387,NZ_QNWP01000001-NZ_QNWP01000004,NZ_QNWP01000007-NZ_QNWP01000026,NZ_QNWP01000029-NZ_QNWP01000054,NZ_QNWP01000057-NZ_QNWP01000069",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWQ01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579889,strain: GZ13,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848388-NZ_KZ848388,NZ_QNWQ01000001-NZ_QNWQ01000012,NZ_QNWQ01000015-NZ_QNWQ01000066",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWR01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579891,strain: GZ2,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848381-NZ_KZ848382,NZ_QNWR01000001-NZ_QNWR01000003,NZ_QNWR01000006-NZ_QNWR01000006,NZ_QNWR01000009-NZ_QNWR01000062",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWS01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579908,strain: GZ6,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848383-NZ_KZ848384,NZ_QNWS01000001-NZ_QNWS01000002,NZ_QNWS01000005-NZ_QNWS01000015,NZ_QNWS01000018-NZ_QNWS01000062",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWT01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579909,strain: HN9,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848396-NZ_KZ848426,NZ_QNWT01000135-NZ_QNWT01000135,NZ_QNWT01000151-NZ_QNWT01000153,NZ_QNWT01000156-NZ_QNWT01000160,NZ_QNWT01000163-NZ_QNWT01000163,NZ_QNWT01000166-NZ_QNWT01000169,NZ_QNWT01000172-NZ_QNWT01000176,NZ_QNWT01000180-NZ_QNWT01000183,NZ_QNWT01000186-NZ_QNWT01000190",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWU01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579913,strain: ZR29,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848389-NZ_KZ848391,NZ_QNWU01000001-NZ_QNWU01000005,NZ_QNWU01000008-NZ_QNWU01000024,NZ_QNWU01000027-NZ_QNWU01000048,NZ_QNWU01000051-NZ_QNWU01000062",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWV01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579915,strain: ZR58,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848395-NZ_KZ848395,NZ_QNWV01000001-NZ_QNWV01000006,NZ_QNWV01000009-NZ_QNWV01000059",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWW01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579917,strain: ZR65,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848392-NZ_KZ848394,NZ_QNWW01000001-NZ_QNWW01000018,NZ_QNWW01000021-NZ_QNWW01000021,NZ_QNWW01000024-NZ_QNWW01000028,NZ_QNWW01000031-NZ_QNWW01000081",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWX01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579950,strain: ZR68,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848427-NZ_KZ848430,NZ_QNWX01000005-NZ_QNWX01000010,NZ_QNWX01000013-NZ_QNWX01000020,NZ_QNWX01000023-NZ_QNWX01000051,NZ_QNWX01000054-NZ_QNWX01000070",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWY01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579951,strain: ZR72,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848431-NZ_KZ848431,NZ_QNWY01000001-NZ_QNWY01000016,NZ_QNWY01000019-NZ_QNWY01000068",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWZ01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579955,strain: ZR9,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848432-NZ_KZ848433,NZ_QNWZ01000001-NZ_QNWZ01000019,NZ_QNWZ01000022-NZ_QNWZ01000115,NZ_QNWZ01000118-NZ_QNWZ01000152",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QOBZ01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579952,strain: ZR73,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848490-NZ_KZ848493,NZ_QOBZ01000001-NZ_QOBZ01000016,NZ_QOBZ01000021-NZ_QOBZ01000027,NZ_QOBZ01000030-NZ_QOBZ01000208,NZ_QOBZ01000211-NZ_QOBZ01000213",,2022-01-24T00:00:00Z,2018-08-03T00:00:00Z
NZ_QOCA01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579954,strain: ZR8,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848434-NZ_KZ848472,NZ_QOCA01000127-NZ_QOCA01000127,NZ_QOCA01000134-NZ_QOCA01000134,NZ_QOCA01000153-NZ_QOCA01000154,NZ_QOCA01000174-NZ_QOCA01000174,NZ_QOCA01000178-NZ_QOCA01000179,NZ_QOCA01000186-NZ_QOCA01000188,NZ_QOCA01000195-NZ_QOCA01000198,NZ_QOCA01000205-NZ_QOCA01000214,NZ_QOCA01000221-NZ_QOCA01000222,NZ_QOCA01000225-NZ_QOCA01000242,NZ_QOCA01000246-NZ_QOCA01000258",,2022-01-24T00:00:00Z,2018-07-20T00:00:00Z
NZ_QOVO01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09536729,strain: 4,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848303-NZ_KZ848304,NZ_QOVO01000001-NZ_QOVO01000004,NZ_QOVO01000007-NZ_QOVO01000019,NZ_QOVO01000022-NZ_QOVO01000058",,2022-01-24T00:00:00Z,2018-07-18T00:00:00Z
NZ_QOVP01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09536779,strain: GZ8,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848308-NZ_KZ848346,NZ_QOVP01000127-NZ_QOVP01000127,NZ_QOVP01000134-NZ_QOVP01000134,NZ_QOVP01000153-NZ_QOVP01000154,NZ_QOVP01000174-NZ_QOVP01000174,NZ_QOVP01000178-NZ_QOVP01000179,NZ_QOVP01000186-NZ_QOVP01000188,NZ_QOVP01000195-NZ_QOVP01000198,NZ_QOVP01000205-NZ_QOVP01000214,NZ_QOVP01000221-NZ_QOVP01000222,NZ_QOVP01000225-NZ_QOVP01000242,NZ_QOVP01000246-NZ_QOVP01000258",,2022-01-24T00:00:00Z,2018-07-18T00:00:00Z
NZ_QOVQ01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09536780,strain: GZ11,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848305-NZ_KZ848307,NZ_QOVQ01000001-NZ_QOVQ01000012,NZ_QOVQ01000015-NZ_QOVQ01000028,NZ_QOVQ01000031-NZ_QOVQ01000059,NZ_QOVQ01000062-NZ_QOVQ01000068",,2022-01-24T00:00:00Z,2018-07-18T00:00:00Z
NZ_QPAA01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09536718,strain: 2,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,"NZ_KZ848494-NZ_KZ848495,NZ_QPAA01000001-NZ_QPAA01000001,NZ_QPAA01000004-NZ_QPAA01000013,NZ_QPAA01000016-NZ_QPAA01000063",,2022-01-24T00:00:00Z,2018-07-23T00:00:00Z
NZ_MAIQ01,WGS,,BCT,Christensenella intestinihominis,PRJNA224116,SAMN05257102,strain: AF73-05CM02,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_MAIQ01000001-NZ_MAIQ01000029,,2022-01-26T00:00:00Z,2016-08-18T00:00:00Z
NZ_PKUU01,WGS,,BCT,Clostridium sp. chh4-2,PRJNA224116,SAMN08279499,strain: chh4-2,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_PKUU01000001-NZ_PKUU01000061,,2021-03-19T00:00:00Z,2018-01-31T00:00:00Z
NZ_MUJA01,WGS,,BCT,Lactobacillus gasseri,PRJNA224116,SAMN06289783,strain: AL5,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_MUJA01000001-NZ_MUJA01000035,,2021-07-28T00:00:00Z,2017-02-20T00:00:00Z
NZ_NACM01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562601,strain: 25,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACM01000001-NZ_NACM01000013,,2021-05-19T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACN01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562600,strain: 26,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACN01000001-NZ_NACN01000111,,2021-06-08T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACO01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562599,strain: 10,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACO01000001-NZ_NACO01000214,,2021-06-08T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACP01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562598,strain: 2,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACP01000001-NZ_NACP01000229,,2021-06-11T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACQ01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562597,strain: 13,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACQ01000001-NZ_NACQ01000313,,2021-06-11T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACR01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562596,strain: 4,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACR01000001-NZ_NACR01000239,,2021-05-19T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACS01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562595,strain: 7,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACS01000001-NZ_NACS01000238,,2021-06-11T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACT01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562594,strain: 15,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACT01000001-NZ_NACT01000404,,2021-06-11T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACU01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562593,strain: 9,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACU01000001-NZ_NACU01000256,,2021-06-11T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACV01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562592,strain: 12,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACV01000001-NZ_NACV01000417,,2021-05-19T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACW01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562591,strain: 17,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACW01000001-NZ_NACW01000229,,2021-06-08T00:00:00Z,2017-04-08T00:00:00Z
NZ_NACX01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN06562590,strain: 5,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_NACX01000001-NZ_NACX01000090,,2021-06-08T00:00:00Z,2017-04-08T00:00:00Z
WUUQ01,WGS,,BCT,Clostridiaceae bacterium DONG20-135,PRJNA598064,SAMN13697700,strain: DONG20-135,"host: Homo sapiens,isolation_source: gut",2299421,12,2224,Yes,0,0,0,No,,,2020-01-06T00:00:00Z,2020-01-06T00:00:00Z
WOWQ01,WGS,,BCT,Bacillus sp. A134,PRJNA592773,SAMN13439453,strain: A134,"host: Homo sapiens,isolation_source: gut",8476674,39,0,No,0,0,0,No,,,2019-12-13T00:00:00Z,2019-12-13T00:00:00Z
JAJBBY01,WGS,,BCT,Bifidobacterium longum subsp. infantis,PRJNA770880,SAMN22243431,strain: ICIS-1113,"host: Homo sapiens,isolation_source: gut",2384626,92,1957,Yes,0,0,0,No,,,2021-10-19T00:00:00Z,2021-10-19T00:00:00Z
JAJBBZ01,WGS,,BCT,Bifidobacterium longum subsp. infantis,PRJNA770184,SAMN22211557,strain: ICIS-206,"host: Homo sapiens,isolation_source: gut",2478248,230,2036,Yes,0,0,0,No,,,2021-10-19T00:00:00Z,2021-10-19T00:00:00Z
JAJBZF01,WGS,,BCT,Bifidobacterium longum,PRJNA771524,SAMN22314601,strain: ICIS-500,"host: Homo sapiens,isolation_source: gut",2469002,238,2101,Yes,0,0,0,No,,,2021-10-25T00:00:00Z,2021-10-25T00:00:00Z
JAIKLF01,WGS,,BCT,Murdochiella sp. Marseille-P8839,PRJNA755848,SAMN20845394,strain: Marseille-P8839,"host: Homo sapiens,isolation_source: gut",1676217,18,1451,Yes,0,0,0,No,,,2021-08-25T00:00:00Z,2021-08-25T00:00:00Z
JACZDH01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287911,strain: 898B,"host: Homo sapiens,isolation_source: gut",2459079,24,1907,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZDI01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287910,strain: 848B,"host: Homo sapiens,isolation_source: gut",2582570,21,2033,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZDJ01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287909,strain: 841B,"host: Homo sapiens,isolation_source: gut",2580247,25,2031,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZDK01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287908,strain: 831B,"host: Homo sapiens,isolation_source: gut",2479317,14,1945,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZDL01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287907,strain: 793B,"host: Homo sapiens,isolation_source: gut",2605010,19,2079,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZDM01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287906,strain: 679B,"host: Homo sapiens,isolation_source: gut",2697950,15,2213,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZDN01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287905,strain: 181B,"host: Homo sapiens,isolation_source: gut",2523858,10,2006,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JACZED01,WGS,,BCT,Bifidobacterium dentium,PRJNA666310,SAMN16287912,strain: 924B,"host: Homo sapiens,isolation_source: gut",2456361,15,1901,Yes,0,0,0,No,,,2020-11-30T00:00:00Z,2020-11-30T00:00:00Z
JADOBU01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344961,strain: Ec001,"host: Homo sapiens,isolation_source: gut",4903244,107,4570,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOBV01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344962,strain: Ec002,"host: Homo sapiens,isolation_source: gut",5242814,170,4978,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOBW01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344963,strain: Ec003,"host: Homo sapiens,isolation_source: gut",5306832,202,5089,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOBX01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344964,strain: Ec004,"host: Homo sapiens,isolation_source: gut",5076853,146,4811,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOBY01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344965,strain: Ec005,"host: Homo sapiens,isolation_source: gut",4992243,572,4941,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOBZ01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344966,strain: Ec006,"host: Homo sapiens,isolation_source: gut",4952029,143,4661,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCA01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344967,strain: Ec007,"host: Homo sapiens,isolation_source: gut",5121256,139,4830,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCB01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344968,strain: Ec008,"host: Homo sapiens,isolation_source: gut",5203533,148,4924,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCC01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344969,strain: Ec010,"host: Homo sapiens,isolation_source: gut",5246707,101,4894,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCD01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344970,strain: Ec011,"host: Homo sapiens,isolation_source: gut",5372374,117,5061,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCE01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344971,strain: Ec012,"host: Homo sapiens,isolation_source: gut",4929488,111,4607,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCF01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344972,strain: Ec013,"host: Homo sapiens,isolation_source: gut",5165364,143,4814,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCG01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344973,strain: Ec014,"host: Homo sapiens,isolation_source: gut",5049870,129,4635,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCH01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344974,strain: Ec015,"host: Homo sapiens,isolation_source: gut",5207356,138,4928,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCI01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344975,strain: Ec016,"host: Homo sapiens,isolation_source: gut",5354871,135,5022,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCJ01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344976,strain: Ec018,"host: Homo sapiens,isolation_source: gut",5334937,60,4988,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCK01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344977,strain: Ec019,"host: Homo sapiens,isolation_source: gut",5328345,107,5024,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCL01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344978,strain: Ec020,"host: Homo sapiens,isolation_source: gut",5259972,148,5020,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCM01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344979,strain: Ec021,"host: Homo sapiens,isolation_source: gut",5302272,154,4947,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCN01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344980,strain: Ec022,"host: Homo sapiens,isolation_source: gut",5037458,99,4682,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCO01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344981,strain: Ec023,"host: Homo sapiens,isolation_source: gut",4925280,107,4605,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCP01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344982,strain: Ec024,"host: Homo sapiens,isolation_source: gut",4908156,172,4594,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCQ01,WGS,,BCT,Escherichia coli,PRJNA641166,SAMN15344983,strain: Ec025,"host: Homo sapiens,isolation_source: gut",5097313,232,4758,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCR01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344984,strain: Kpn01,"host: Homo sapiens,isolation_source: gut",5420699,79,5151,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCS01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344985,strain: Kpn02,"host: Homo sapiens,isolation_source: gut",5603199,94,5294,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCT01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344986,strain: Kpn03,"host: Homo sapiens,isolation_source: gut",5927177,198,5638,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCU01,WGS,,BCT,Klebsiella pneumoniae,PRJNA641166,SAMN15344987,strain: Kpn04,"host: Homo sapiens,isolation_source: gut",5915757,197,5617,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
JADOCV01,WGS,,BCT,Klebsiella quasipneumoniae,PRJNA641166,SAMN15344988,strain: Kpn06,"host: Homo sapiens,isolation_source: gut",4571695,628,4630,Yes,0,0,0,No,,,2020-11-21T00:00:00Z,2020-11-21T00:00:00Z
